,Frame,xmin,xmax,ymin,ymax,label,type
13520,002740.jpg,45.0,293.0,124.0,295.0,16.0,test
13521,002740.jpg,135.0,424.0,2.0,205.0,0.0,test
13522,000674.jpg,1.0,248.0,2.0,375.0,17.0,test
13523,009800.jpg,74.0,93.0,247.0,275.0,5.0,trainval
13524,009800.jpg,91.0,106.0,237.0,276.0,5.0,trainval
13525,009800.jpg,110.0,126.0,244.0,278.0,5.0,trainval
13526,009800.jpg,125.0,143.0,236.0,278.0,5.0,trainval
13527,009800.jpg,161.0,181.0,229.0,275.0,5.0,trainval
13528,009800.jpg,237.0,252.0,235.0,275.0,5.0,trainval
13529,009800.jpg,252.0,270.0,242.0,272.0,5.0,trainval
13530,009800.jpg,128.0,177.0,261.0,313.0,5.0,trainval
13531,009800.jpg,285.0,378.0,190.0,460.0,1.0,trainval
13532,009800.jpg,402.0,500.0,161.0,460.0,1.0,trainval
13533,009800.jpg,1.0,62.0,154.0,460.0,1.0,trainval
13534,008638.jpg,47.0,233.0,47.0,293.0,17.0,trainval
13535,008638.jpg,235.0,483.0,50.0,280.0,17.0,trainval
13536,008638.jpg,13.0,49.0,212.0,306.0,1.0,trainval
13537,003743.jpg,84.0,292.0,145.0,273.0,10.0,trainval
13538,003743.jpg,1.0,63.0,163.0,280.0,10.0,trainval
13539,001461.jpg,142.0,412.0,177.0,375.0,10.0,test
13540,005883.jpg,272.0,354.0,34.0,128.0,5.0,test
13541,005883.jpg,63.0,167.0,90.0,205.0,5.0,test
13542,005883.jpg,78.0,297.0,286.0,450.0,5.0,test
13543,005883.jpg,2.0,145.0,249.0,358.0,5.0,test
13544,005883.jpg,128.0,181.0,150.0,256.0,5.0,test
13545,005883.jpg,247.0,374.0,139.0,248.0,5.0,test
13546,005883.jpg,248.0,361.0,201.0,320.0,5.0,test
13547,005883.jpg,208.0,266.0,155.0,246.0,5.0,test
13548,005883.jpg,133.0,248.0,128.0,343.0,5.0,test
13549,005883.jpg,365.0,375.0,58.0,79.0,5.0,test
13550,001200.jpg,16.0,475.0,8.0,321.0,17.0,trainval
13551,002068.jpg,231.0,372.0,113.0,196.0,17.0,trainval
13552,006571.jpg,25.0,278.0,82.0,252.0,16.0,test
13553,006571.jpg,160.0,453.0,1.0,336.0,7.0,test
13554,003063.jpg,54.0,291.0,9.0,485.0,1.0,trainval
13555,003063.jpg,3.0,372.0,43.0,386.0,10.0,trainval
13556,009305.jpg,76.0,401.0,74.0,318.0,12.0,test
13557,001618.jpg,53.0,473.0,104.0,263.0,0.0,trainval
13558,006215.jpg,134.0,293.0,64.0,422.0,14.0,trainval
13559,006215.jpg,174.0,188.0,355.0,383.0,14.0,trainval
13560,006215.jpg,52.0,96.0,379.0,403.0,14.0,trainval
13561,009601.jpg,118.0,227.0,180.0,255.0,0.0,test
13562,009601.jpg,438.0,475.0,159.0,271.0,1.0,test
13563,009601.jpg,467.0,500.0,156.0,273.0,1.0,test
13564,009601.jpg,388.0,429.0,148.0,262.0,1.0,test
13565,009601.jpg,312.0,363.0,147.0,248.0,1.0,test
13566,009601.jpg,378.0,394.0,149.0,255.0,1.0,test
13567,009601.jpg,361.0,382.0,152.0,254.0,1.0,test
13568,009601.jpg,241.0,264.0,161.0,236.0,1.0,test
13569,009601.jpg,277.0,301.0,162.0,238.0,1.0,test
13570,009601.jpg,262.0,279.0,166.0,234.0,1.0,test
13571,009601.jpg,305.0,328.0,166.0,241.0,1.0,test
13572,009601.jpg,212.0,249.0,166.0,234.0,1.0,test
13573,009601.jpg,1.0,131.0,117.0,339.0,1.0,test
13574,009601.jpg,332.0,366.0,69.0,129.0,1.0,test
13575,009601.jpg,383.0,415.0,58.0,116.0,1.0,test
13576,009601.jpg,361.0,379.0,66.0,124.0,1.0,test
13577,009601.jpg,375.0,391.0,57.0,120.0,1.0,test
13578,000125.jpg,425.0,500.0,218.0,275.0,12.0,trainval
13579,000125.jpg,436.0,467.0,188.0,223.0,1.0,trainval
13580,000125.jpg,382.0,415.0,209.0,272.0,1.0,trainval
13581,000125.jpg,353.0,383.0,213.0,276.0,1.0,trainval
13582,002530.jpg,109.0,391.0,104.0,288.0,19.0,test
13583,002530.jpg,2.0,117.0,164.0,278.0,19.0,test
13584,002518.jpg,254.0,362.0,128.0,323.0,1.0,trainval
13585,002518.jpg,84.0,121.0,151.0,220.0,1.0,trainval
13586,002518.jpg,141.0,225.0,138.0,246.0,1.0,trainval
13587,002518.jpg,147.0,181.0,198.0,298.0,3.0,trainval
13588,002518.jpg,182.0,216.0,201.0,292.0,3.0,trainval
13589,003398.jpg,52.0,455.0,25.0,368.0,2.0,trainval
13590,009612.jpg,15.0,346.0,108.0,500.0,1.0,test
13591,000051.jpg,352.0,500.0,138.0,375.0,9.0,trainval
13592,000051.jpg,105.0,427.0,1.0,245.0,9.0,trainval
13593,000051.jpg,415.0,465.0,61.0,195.0,1.0,trainval
13594,009181.jpg,38.0,306.0,32.0,450.0,8.0,trainval
13595,008952.jpg,287.0,358.0,121.0,236.0,9.0,test
13596,008952.jpg,268.0,361.0,111.0,167.0,1.0,test
13597,008637.jpg,107.0,387.0,107.0,234.0,7.0,test
13598,003457.jpg,1.0,375.0,109.0,483.0,17.0,test
13599,002186.jpg,233.0,297.0,158.0,255.0,1.0,trainval
13600,002186.jpg,152.0,194.0,1.0,141.0,1.0,trainval
13601,002186.jpg,300.0,351.0,35.0,117.0,4.0,trainval
13602,002186.jpg,204.0,263.0,37.0,140.0,4.0,trainval
13603,002186.jpg,184.0,284.0,46.0,128.0,11.0,trainval
13604,000766.jpg,111.0,483.0,2.0,333.0,1.0,test
13605,009545.jpg,175.0,500.0,29.0,333.0,18.0,trainval
13606,009420.jpg,1.0,404.0,234.0,375.0,11.0,trainval
13607,009420.jpg,221.0,234.0,21.0,62.0,3.0,trainval
13608,009420.jpg,275.0,295.0,38.0,73.0,3.0,trainval
13609,009420.jpg,152.0,216.0,149.0,257.0,1.0,trainval
13610,009420.jpg,213.0,270.0,224.0,276.0,4.0,trainval
13611,009420.jpg,288.0,369.0,232.0,298.0,4.0,trainval
13612,009420.jpg,70.0,166.0,266.0,375.0,4.0,trainval
13613,009420.jpg,4.0,65.0,242.0,375.0,4.0,trainval
13614,007820.jpg,5.0,500.0,19.0,257.0,13.0,trainval
13615,007820.jpg,277.0,431.0,74.0,139.0,13.0,trainval
13616,005110.jpg,83.0,384.0,33.0,152.0,0.0,trainval
13617,005110.jpg,405.0,461.0,96.0,142.0,0.0,trainval
13618,005110.jpg,2.0,133.0,158.0,287.0,0.0,trainval
13619,005110.jpg,126.0,189.0,176.0,232.0,0.0,trainval
13620,005110.jpg,180.0,206.0,186.0,217.0,0.0,trainval
13621,005110.jpg,228.0,284.0,175.0,238.0,0.0,trainval
13622,005138.jpg,23.0,434.0,86.0,436.0,5.0,trainval
13623,000778.jpg,97.0,452.0,111.0,240.0,0.0,test
13624,004618.jpg,258.0,336.0,367.0,424.0,0.0,trainval
13625,005241.jpg,102.0,500.0,1.0,349.0,7.0,test
13626,003641.jpg,1.0,345.0,277.0,500.0,10.0,test
13627,003641.jpg,158.0,245.0,75.0,306.0,1.0,test
13628,005383.jpg,80.0,399.0,2.0,319.0,1.0,trainval
13629,002901.jpg,376.0,430.0,96.0,188.0,2.0,trainval
13630,002901.jpg,40.0,221.0,133.0,290.0,2.0,trainval
13631,002901.jpg,400.0,500.0,1.0,375.0,1.0,trainval
13632,006171.jpg,54.0,231.0,37.0,174.0,1.0,trainval
13633,006171.jpg,1.0,295.0,48.0,221.0,10.0,trainval
13634,006171.jpg,251.0,500.0,103.0,181.0,10.0,trainval
13635,006171.jpg,2.0,412.0,166.0,315.0,7.0,trainval
13636,001229.jpg,208.0,413.0,91.0,214.0,3.0,trainval
13637,001229.jpg,15.0,429.0,75.0,375.0,1.0,trainval
13638,001229.jpg,348.0,500.0,157.0,375.0,1.0,trainval
13639,005526.jpg,412.0,500.0,275.0,375.0,2.0,trainval
13640,005526.jpg,1.0,268.0,4.0,375.0,1.0,trainval
13641,005526.jpg,219.0,457.0,116.0,375.0,1.0,trainval
13642,007342.jpg,155.0,199.0,209.0,277.0,12.0,test
13643,007342.jpg,153.0,197.0,174.0,263.0,1.0,test
13644,009412.jpg,31.0,101.0,62.0,116.0,19.0,trainval
13645,009412.jpg,75.0,255.0,85.0,375.0,1.0,trainval
13646,009412.jpg,317.0,500.0,40.0,375.0,1.0,trainval
13647,001297.jpg,1.0,366.0,136.0,500.0,10.0,test
13648,001297.jpg,1.0,330.0,86.0,409.0,1.0,test
13649,006624.jpg,70.0,401.0,213.0,375.0,11.0,test
13650,006624.jpg,379.0,422.0,201.0,298.0,4.0,test
13651,006624.jpg,357.0,418.0,322.0,375.0,4.0,test
13652,006624.jpg,95.0,162.0,181.0,232.0,4.0,test
13653,006624.jpg,208.0,263.0,11.0,76.0,2.0,test
13654,006624.jpg,370.0,432.0,128.0,336.0,1.0,test
13655,006624.jpg,295.0,388.0,153.0,262.0,1.0,test
13656,006624.jpg,111.0,187.0,149.0,229.0,1.0,test
13657,000368.jpg,50.0,272.0,21.0,482.0,1.0,test
13658,002511.jpg,190.0,295.0,84.0,295.0,1.0,test
13659,002511.jpg,95.0,385.0,120.0,456.0,6.0,test
13660,003134.jpg,64.0,184.0,86.0,317.0,1.0,trainval
13661,003134.jpg,160.0,300.0,72.0,284.0,1.0,trainval
13662,003134.jpg,270.0,483.0,1.0,366.0,1.0,trainval
13663,008432.jpg,54.0,315.0,232.0,436.0,0.0,test
13664,005484.jpg,140.0,324.0,64.0,270.0,19.0,test
13665,005484.jpg,402.0,457.0,185.0,209.0,0.0,test
13666,005484.jpg,118.0,143.0,151.0,212.0,0.0,test
13667,005876.jpg,153.0,393.0,254.0,419.0,18.0,test
13668,007970.jpg,101.0,326.0,146.0,299.0,0.0,trainval
13669,007970.jpg,296.0,500.0,163.0,248.0,0.0,trainval
13670,007970.jpg,224.0,263.0,142.0,184.0,1.0,trainval
13671,001715.jpg,316.0,357.0,199.0,280.0,8.0,test
13672,001715.jpg,189.0,224.0,197.0,270.0,8.0,test
13673,001715.jpg,249.0,300.0,128.0,206.0,4.0,test
13674,001910.jpg,4.0,438.0,3.0,332.0,5.0,test
13675,000780.jpg,381.0,460.0,255.0,375.0,4.0,trainval
13676,000780.jpg,324.0,391.0,186.0,246.0,4.0,trainval
13677,000780.jpg,435.0,482.0,203.0,276.0,4.0,trainval
13678,000780.jpg,191.0,271.0,179.0,234.0,4.0,trainval
13679,000780.jpg,55.0,143.0,191.0,241.0,4.0,trainval
13680,000780.jpg,42.0,201.0,265.0,375.0,4.0,trainval
13681,000780.jpg,188.0,283.0,213.0,286.0,8.0,trainval
13682,001999.jpg,391.0,460.0,74.0,153.0,4.0,trainval
13683,001999.jpg,84.0,262.0,54.0,375.0,1.0,trainval
13684,001999.jpg,174.0,234.0,87.0,165.0,4.0,trainval
13685,003923.jpg,149.0,300.0,56.0,211.0,1.0,trainval
13686,003923.jpg,5.0,84.0,72.0,149.0,1.0,trainval
13687,003923.jpg,77.0,113.0,52.0,131.0,1.0,trainval
13688,003923.jpg,1.0,112.0,146.0,248.0,4.0,trainval
13689,003923.jpg,115.0,146.0,172.0,230.0,4.0,trainval
13690,003923.jpg,45.0,500.0,204.0,333.0,11.0,trainval
13691,000703.jpg,1.0,290.0,183.0,443.0,17.0,test
13692,003830.jpg,43.0,500.0,20.0,341.0,17.0,trainval
13693,008354.jpg,186.0,255.0,44.0,218.0,1.0,test
13694,008354.jpg,75.0,357.0,85.0,269.0,6.0,test
13695,004242.jpg,3.0,474.0,13.0,374.0,0.0,trainval
13696,009232.jpg,194.0,418.0,71.0,375.0,5.0,test
13697,000810.jpg,151.0,498.0,13.0,375.0,1.0,trainval
13698,001869.jpg,132.0,440.0,3.0,338.0,8.0,test
13699,005134.jpg,31.0,48.0,139.0,212.0,1.0,trainval
13700,005134.jpg,42.0,72.0,131.0,236.0,1.0,trainval
13701,005134.jpg,109.0,130.0,138.0,220.0,1.0,trainval
13702,005134.jpg,130.0,163.0,130.0,248.0,1.0,trainval
13703,005134.jpg,182.0,203.0,146.0,210.0,1.0,trainval
13704,005134.jpg,200.0,233.0,135.0,231.0,1.0,trainval
13705,005134.jpg,265.0,287.0,150.0,217.0,1.0,trainval
13706,005134.jpg,321.0,359.0,140.0,276.0,1.0,trainval
13707,005134.jpg,369.0,399.0,145.0,248.0,1.0,trainval
13708,005134.jpg,408.0,444.0,148.0,230.0,1.0,trainval
13709,005134.jpg,2.0,44.0,219.0,375.0,1.0,trainval
13710,005134.jpg,295.0,312.0,162.0,202.0,1.0,trainval
13711,005134.jpg,477.0,496.0,147.0,177.0,1.0,trainval
13712,005134.jpg,452.0,476.0,155.0,220.0,1.0,trainval
13713,005134.jpg,236.0,252.0,173.0,206.0,1.0,trainval
13714,005134.jpg,242.0,259.0,151.0,202.0,1.0,trainval
13715,000857.jpg,235.0,353.0,25.0,131.0,16.0,trainval
13716,002504.jpg,272.0,320.0,319.0,348.0,0.0,trainval
13717,002504.jpg,371.0,398.0,311.0,330.0,0.0,trainval
13718,002504.jpg,423.0,464.0,313.0,335.0,0.0,trainval
13719,002504.jpg,459.0,496.0,313.0,334.0,0.0,trainval
13720,002504.jpg,419.0,440.0,299.0,319.0,0.0,trainval
13721,002504.jpg,318.0,347.0,310.0,337.0,0.0,trainval
13722,002504.jpg,288.0,306.0,302.0,318.0,0.0,trainval
13723,002504.jpg,217.0,252.0,320.0,345.0,0.0,trainval
13724,002504.jpg,175.0,202.0,306.0,329.0,0.0,trainval
13725,002504.jpg,98.0,139.0,310.0,327.0,0.0,trainval
13726,002504.jpg,86.0,111.0,295.0,312.0,0.0,trainval
13727,002504.jpg,151.0,186.0,305.0,374.0,1.0,trainval
13728,002504.jpg,87.0,113.0,320.0,374.0,1.0,trainval
13729,002504.jpg,113.0,139.0,321.0,374.0,1.0,trainval
13730,002504.jpg,129.0,156.0,316.0,374.0,1.0,trainval
13731,005859.jpg,2.0,298.0,3.0,375.0,1.0,trainval
13732,002921.jpg,94.0,233.0,162.0,447.0,6.0,test
13733,002921.jpg,90.0,229.0,97.0,299.0,1.0,test
13734,004785.jpg,56.0,475.0,97.0,331.0,11.0,trainval
13735,004785.jpg,404.0,491.0,143.0,300.0,4.0,trainval
13736,004785.jpg,355.0,418.0,89.0,219.0,4.0,trainval
13737,004785.jpg,341.0,380.0,76.0,170.0,4.0,trainval
13738,004785.jpg,316.0,348.0,67.0,138.0,4.0,trainval
13739,004785.jpg,200.0,263.0,56.0,99.0,4.0,trainval
13740,004785.jpg,117.0,143.0,73.0,141.0,4.0,trainval
13741,004785.jpg,92.0,136.0,81.0,176.0,4.0,trainval
13742,004785.jpg,68.0,126.0,94.0,229.0,4.0,trainval
13743,004785.jpg,15.0,93.0,150.0,321.0,4.0,trainval
13744,004785.jpg,1.0,52.0,81.0,159.0,4.0,trainval
13745,004785.jpg,128.0,181.0,47.0,107.0,4.0,trainval
13746,000852.jpg,249.0,463.0,12.0,113.0,5.0,test
13747,000852.jpg,252.0,475.0,91.0,152.0,5.0,test
13748,000852.jpg,23.0,238.0,20.0,116.0,5.0,test
13749,000852.jpg,114.0,312.0,70.0,214.0,5.0,test
13750,000852.jpg,14.0,213.0,111.0,208.0,5.0,test
13751,008596.jpg,142.0,239.0,128.0,426.0,6.0,trainval
13752,008596.jpg,120.0,266.0,72.0,290.0,1.0,trainval
13753,009686.jpg,24.0,104.0,177.0,298.0,8.0,trainval
13754,009686.jpg,100.0,177.0,148.0,280.0,8.0,trainval
13755,009686.jpg,172.0,242.0,184.0,266.0,8.0,trainval
13756,009686.jpg,243.0,320.0,126.0,255.0,8.0,trainval
13757,009686.jpg,308.0,376.0,149.0,248.0,8.0,trainval
13758,009686.jpg,369.0,419.0,157.0,242.0,8.0,trainval
13759,009686.jpg,414.0,455.0,169.0,213.0,8.0,trainval
13760,009686.jpg,438.0,494.0,153.0,209.0,8.0,trainval
13761,004940.jpg,19.0,489.0,135.0,312.0,0.0,test
13762,007232.jpg,24.0,82.0,185.0,343.0,1.0,test
13763,007232.jpg,24.0,82.0,260.0,366.0,12.0,test
13764,001839.jpg,77.0,270.0,170.0,321.0,7.0,test
13765,001839.jpg,189.0,397.0,153.0,275.0,7.0,test
13766,001839.jpg,4.0,139.0,2.0,366.0,1.0,test
13767,001839.jpg,117.0,187.0,4.0,174.0,1.0,test
13768,001839.jpg,411.0,500.0,5.0,302.0,1.0,test
13769,001839.jpg,398.0,465.0,2.0,149.0,1.0,test
13770,001839.jpg,353.0,414.0,65.0,144.0,1.0,test
13771,001839.jpg,210.0,252.0,1.0,138.0,1.0,test
13772,001839.jpg,181.0,215.0,1.0,142.0,1.0,test
13773,009854.jpg,403.0,480.0,138.0,236.0,4.0,test
13774,009854.jpg,347.0,401.0,141.0,231.0,4.0,test
13775,009854.jpg,271.0,291.0,130.0,193.0,4.0,test
13776,009854.jpg,282.0,341.0,137.0,219.0,4.0,test
13777,009854.jpg,189.0,271.0,162.0,294.0,4.0,test
13778,009854.jpg,65.0,165.0,192.0,314.0,4.0,test
13779,009854.jpg,2.0,87.0,189.0,302.0,4.0,test
13780,009854.jpg,327.0,429.0,130.0,173.0,11.0,test
13781,009854.jpg,68.0,219.0,158.0,275.0,11.0,test
13782,009854.jpg,148.0,212.0,127.0,160.0,11.0,test
13783,009854.jpg,128.0,146.0,109.0,140.0,1.0,test
13784,009854.jpg,144.0,167.0,107.0,135.0,1.0,test
13785,009854.jpg,166.0,191.0,105.0,132.0,1.0,test
13786,009854.jpg,204.0,224.0,106.0,130.0,1.0,test
13787,009854.jpg,235.0,266.0,109.0,167.0,1.0,test
13788,009854.jpg,181.0,259.0,123.0,235.0,1.0,test
13789,009854.jpg,111.0,148.0,121.0,165.0,1.0,test
13790,009854.jpg,57.0,104.0,130.0,179.0,1.0,test
13791,009854.jpg,3.0,69.0,129.0,242.0,1.0,test
13792,009854.jpg,277.0,310.0,102.0,137.0,1.0,test
13793,009854.jpg,326.0,356.0,98.0,131.0,1.0,test
13794,009854.jpg,359.0,400.0,98.0,131.0,1.0,test
13795,009854.jpg,402.0,431.0,99.0,131.0,1.0,test
13796,009854.jpg,422.0,477.0,100.0,142.0,1.0,test
13797,009854.jpg,397.0,464.0,103.0,221.0,1.0,test
13798,009854.jpg,298.0,346.0,105.0,214.0,1.0,test
13799,009854.jpg,443.0,500.0,31.0,135.0,8.0,test
13800,002499.jpg,7.0,500.0,61.0,333.0,11.0,test
13801,002499.jpg,151.0,448.0,290.0,333.0,4.0,test
13802,002499.jpg,1.0,51.0,117.0,234.0,4.0,test
13803,002499.jpg,260.0,500.0,1.0,251.0,1.0,test
13804,000111.jpg,415.0,500.0,270.0,375.0,1.0,test
13805,000111.jpg,337.0,356.0,182.0,206.0,1.0,test
13806,000111.jpg,291.0,309.0,177.0,202.0,1.0,test
13807,000111.jpg,278.0,300.0,185.0,212.0,1.0,test
13808,000111.jpg,233.0,253.0,176.0,202.0,1.0,test
13809,000111.jpg,221.0,249.0,184.0,216.0,1.0,test
13810,000111.jpg,185.0,209.0,187.0,214.0,1.0,test
13811,000111.jpg,178.0,201.0,177.0,200.0,1.0,test
13812,000111.jpg,149.0,171.0,186.0,213.0,1.0,test
13813,000111.jpg,112.0,135.0,186.0,222.0,1.0,test
13814,000111.jpg,92.0,141.0,198.0,227.0,9.0,test
13815,000111.jpg,142.0,177.0,206.0,222.0,12.0,test
13816,000111.jpg,179.0,213.0,205.0,222.0,12.0,test
13817,000111.jpg,174.0,190.0,192.0,209.0,12.0,test
13818,000111.jpg,218.0,251.0,205.0,216.0,12.0,test
13819,000111.jpg,242.0,260.0,197.0,210.0,12.0,test
13820,000111.jpg,275.0,306.0,202.0,216.0,12.0,test
13821,000111.jpg,302.0,318.0,198.0,209.0,12.0,test
13822,000111.jpg,333.0,362.0,192.0,210.0,12.0,test
13823,000111.jpg,345.0,404.0,230.0,278.0,4.0,test
13824,008649.jpg,4.0,500.0,2.0,375.0,7.0,test
13825,003111.jpg,400.0,496.0,199.0,240.0,14.0,test
13826,003111.jpg,271.0,413.0,196.0,244.0,14.0,test
13827,003111.jpg,282.0,401.0,50.0,262.0,14.0,test
13828,003775.jpg,321.0,407.0,1.0,84.0,4.0,test
13829,003775.jpg,75.0,436.0,11.0,331.0,4.0,test
13830,008342.jpg,135.0,310.0,97.0,334.0,18.0,trainval
13831,008342.jpg,358.0,500.0,163.0,262.0,15.0,trainval
13832,008342.jpg,312.0,500.0,229.0,400.0,15.0,trainval
13833,008342.jpg,273.0,342.0,208.0,346.0,15.0,trainval
13834,008342.jpg,11.0,242.0,207.0,400.0,15.0,trainval
13835,005391.jpg,25.0,463.0,109.0,226.0,13.0,trainval
13836,003914.jpg,93.0,245.0,163.0,255.0,15.0,test
13837,003914.jpg,155.0,284.0,148.0,226.0,15.0,test
13838,003914.jpg,274.0,397.0,130.0,220.0,15.0,test
13839,003914.jpg,334.0,411.0,109.0,166.0,15.0,test
13840,003914.jpg,418.0,500.0,123.0,209.0,15.0,test
13841,003914.jpg,433.0,500.0,91.0,147.0,15.0,test
13842,003914.jpg,268.0,328.0,95.0,151.0,15.0,test
13843,008530.jpg,1.0,327.0,32.0,333.0,7.0,trainval
13844,003911.jpg,211.0,345.0,9.0,95.0,2.0,trainval
13845,003911.jpg,1.0,500.0,73.0,225.0,10.0,trainval
13846,007833.jpg,371.0,459.0,2.0,141.0,14.0,trainval
13847,007833.jpg,141.0,277.0,222.0,318.0,5.0,trainval
13848,008778.jpg,367.0,426.0,1.0,149.0,3.0,test
13849,008778.jpg,1.0,187.0,2.0,375.0,1.0,test
13850,005516.jpg,33.0,449.0,30.0,340.0,12.0,test
13851,004037.jpg,4.0,51.0,104.0,160.0,8.0,trainval
13852,004037.jpg,70.0,110.0,177.0,227.0,8.0,trainval
13853,004037.jpg,145.0,191.0,239.0,292.0,8.0,trainval
13854,004037.jpg,230.0,276.0,179.0,231.0,8.0,trainval
13855,004037.jpg,3.0,54.0,334.0,422.0,8.0,trainval
13856,004037.jpg,39.0,74.0,404.0,475.0,8.0,trainval
13857,004037.jpg,85.0,115.0,406.0,473.0,8.0,trainval
13858,004037.jpg,104.0,149.0,308.0,359.0,8.0,trainval
13859,004037.jpg,107.0,150.0,256.0,319.0,8.0,trainval
13860,004037.jpg,196.0,241.0,263.0,312.0,8.0,trainval
13861,004037.jpg,193.0,237.0,305.0,352.0,8.0,trainval
13862,004037.jpg,265.0,297.0,397.0,472.0,8.0,trainval
13863,004037.jpg,235.0,287.0,395.0,469.0,8.0,trainval
13864,008254.jpg,1.0,418.0,51.0,314.0,16.0,trainval
13865,004325.jpg,1.0,189.0,22.0,346.0,14.0,trainval
13866,003018.jpg,110.0,300.0,58.0,389.0,1.0,test
13867,007234.jpg,85.0,224.0,35.0,189.0,6.0,trainval
13868,007234.jpg,113.0,188.0,23.0,118.0,1.0,trainval
13869,000670.jpg,189.0,500.0,46.0,375.0,1.0,test
13870,000670.jpg,2.0,202.0,61.0,375.0,1.0,test
13871,002621.jpg,162.0,490.0,61.0,307.0,5.0,trainval
13872,002621.jpg,325.0,475.0,2.0,108.0,5.0,trainval
13873,004946.jpg,134.0,277.0,43.0,500.0,1.0,trainval
13874,004946.jpg,253.0,375.0,235.0,306.0,0.0,trainval
13875,004946.jpg,29.0,82.0,249.0,274.0,0.0,trainval
13876,004740.jpg,152.0,499.0,229.0,375.0,11.0,test
13877,004740.jpg,371.0,500.0,98.0,301.0,1.0,test
13878,004740.jpg,297.0,426.0,113.0,266.0,1.0,test
13879,004740.jpg,172.0,291.0,110.0,231.0,1.0,test
13880,004740.jpg,1.0,149.0,117.0,375.0,1.0,test
13881,004740.jpg,1.0,33.0,126.0,212.0,1.0,test
13882,005741.jpg,253.0,475.0,120.0,274.0,6.0,trainval
13883,005741.jpg,4.0,99.0,112.0,288.0,1.0,trainval
13884,000807.jpg,34.0,200.0,31.0,500.0,1.0,test
13885,002478.jpg,280.0,483.0,250.0,335.0,0.0,trainval
13886,004721.jpg,157.0,187.0,241.0,332.0,3.0,test
13887,004721.jpg,309.0,334.0,296.0,334.0,3.0,test
13888,004721.jpg,111.0,227.0,121.0,320.0,1.0,test
13889,004721.jpg,203.0,292.0,134.0,331.0,1.0,test
13890,004721.jpg,283.0,384.0,126.0,334.0,1.0,test
13891,002434.jpg,116.0,336.0,67.0,333.0,1.0,test
13892,005283.jpg,303.0,474.0,87.0,375.0,1.0,trainval
13893,005283.jpg,1.0,146.0,99.0,375.0,1.0,trainval
13894,005283.jpg,150.0,345.0,20.0,375.0,1.0,trainval
13895,009446.jpg,15.0,252.0,47.0,298.0,2.0,trainval
13896,008923.jpg,15.0,366.0,31.0,176.0,0.0,trainval
13897,009949.jpg,128.0,500.0,121.0,350.0,10.0,trainval
13898,009949.jpg,195.0,500.0,241.0,375.0,4.0,trainval
13899,009949.jpg,25.0,427.0,90.0,312.0,1.0,trainval
13900,009949.jpg,203.0,331.0,81.0,218.0,1.0,trainval
13901,009949.jpg,235.0,279.0,116.0,159.0,1.0,trainval
13902,002254.jpg,143.0,334.0,261.0,493.0,7.0,test
13903,002254.jpg,3.0,147.0,253.0,500.0,10.0,test
13904,002254.jpg,12.0,80.0,274.0,320.0,16.0,test
13905,002254.jpg,146.0,209.0,153.0,270.0,1.0,test
13906,008360.jpg,2.0,401.0,21.0,280.0,19.0,trainval
13907,008360.jpg,396.0,426.0,157.0,203.0,0.0,trainval
13908,008360.jpg,489.0,498.0,159.0,181.0,1.0,trainval
13909,008360.jpg,470.0,475.0,158.0,177.0,1.0,trainval
13910,008360.jpg,449.0,456.0,160.0,181.0,1.0,trainval
13911,008360.jpg,456.0,463.0,158.0,175.0,1.0,trainval
13912,008360.jpg,431.0,441.0,163.0,180.0,1.0,trainval
13913,008360.jpg,330.0,344.0,70.0,85.0,1.0,trainval
13914,008360.jpg,313.0,327.0,71.0,85.0,1.0,trainval
13915,008360.jpg,291.0,309.0,63.0,79.0,1.0,trainval
13916,008360.jpg,270.0,288.0,57.0,71.0,1.0,trainval
13917,008360.jpg,245.0,266.0,51.0,66.0,1.0,trainval
13918,008360.jpg,220.0,238.0,43.0,61.0,1.0,trainval
13919,008360.jpg,182.0,215.0,31.0,58.0,1.0,trainval
13920,008360.jpg,301.0,319.0,156.0,175.0,1.0,trainval
13921,008360.jpg,320.0,334.0,151.0,172.0,1.0,trainval
13922,006519.jpg,4.0,172.0,114.0,369.0,1.0,trainval
13923,006519.jpg,139.0,380.0,105.0,375.0,1.0,trainval
13924,006519.jpg,177.0,500.0,87.0,353.0,1.0,trainval
13925,006519.jpg,329.0,357.0,262.0,375.0,3.0,trainval
13926,006519.jpg,190.0,217.0,323.0,375.0,3.0,trainval
13927,006519.jpg,80.0,499.0,313.0,375.0,11.0,trainval
13928,007095.jpg,226.0,437.0,130.0,290.0,19.0,trainval
13929,009374.jpg,71.0,461.0,94.0,334.0,4.0,trainval
13930,009374.jpg,58.0,334.0,64.0,334.0,1.0,trainval
13931,002512.jpg,28.0,172.0,29.0,244.0,7.0,trainval
13932,002512.jpg,82.0,298.0,40.0,296.0,7.0,trainval
13933,002512.jpg,258.0,450.0,128.0,347.0,7.0,trainval
13934,002512.jpg,1.0,299.0,188.0,375.0,12.0,trainval
13935,003348.jpg,164.0,430.0,231.0,354.0,0.0,test
13936,003348.jpg,3.0,83.0,262.0,304.0,0.0,test
13937,003348.jpg,75.0,128.0,264.0,302.0,0.0,test
13938,003348.jpg,119.0,155.0,266.0,298.0,0.0,test
13939,001993.jpg,195.0,338.0,334.0,500.0,1.0,test
13940,001993.jpg,56.0,237.0,293.0,500.0,1.0,test
13941,001993.jpg,1.0,354.0,304.0,500.0,10.0,test
